"","CodAlumno","IdCursoPeriodo","Periodo","SiglaCurso","Seccion","Año","Semestre","NotaFinal","Ranking"
"7193",456881,"315A8D7E-6535-4195-A1B6-5B66DB39E3CA",20241,"QIM100E",8,2024,1,"5.5",16
"7194",456881,"92687CB7-2F1D-45CF-A498-C9D3D46B373E",20241,"MAT1203",10,2024,1,"5.2",15
"7195",456881,"1E832C18-D7F2-46BA-84CB-F5AEBC2EF6A7",20241,"MAT1610",16,2024,1,"5.4",13
"7196",456881,"9DCAA738-76A6-4659-843B-F9727391F2F4",20242,"MAT1620",5,2024,2,NA,1
"7197",456882,"2D8F38F1-CCC8-4E70-BE33-55FE1F941215",20241,"MAT1203",4,2024,1,"5.1",18
"7198",456882,"96F9338D-D119-4F72-941E-757408A0BFE3",20241,"MAT1610",10,2024,1,"5.1",17
"7199",456882,"4AA6B5D8-9606-4315-B9CD-A3F13D3A1B19",20241,"QIM100E",3,2024,1,"5.3",33
"7200",456882,"9DCAA738-76A6-4659-843B-F9727391F2F4",20242,"MAT1620",5,2024,2,NA,1
"7201",456883,"3D18D219-B367-4C67-9FF9-103369C39E2B",20241,"MAT1203",6,2024,1,"4.9",18
"7202",456883,"C959283A-4916-45CF-BD70-7C1DE4342A21",20242,"MAT1620",8,2024,2,NA,1
"7203",456883,"6CD2EA44-C094-48E5-A67A-924232142EBB",20241,"MAT1610",12,2024,1,"5.8",5
"7204",456883,"7C815EE5-2904-4C6E-A385-C607C417B9E4",20241,"QIM100E",5,2024,1,"5.5",28
"7205",456884,"3D18D219-B367-4C67-9FF9-103369C39E2B",20241,"MAT1203",6,2024,1,"5.1",15
"7206",456884,"6CD2EA44-C094-48E5-A67A-924232142EBB",20241,"MAT1610",12,2024,1,"5.2",19
"7207",456884,"A9729EAC-3195-4A11-B939-B39DDD32C349",20242,"MAT1620",11,2024,2,NA,1
"7208",456884,"19D76E7D-5F62-47C8-B3A4-DB0CE7F843D1",20241,"QIM100E",4,2024,1,"6",9
"7209",456885,"AFBEDEC3-1F35-4642-8D28-1B03EF6212D0",20241,"MAT1610",15,2024,1,"5.2",9
"7210",456885,"713D6C88-7DE1-4ACE-B028-2AF1816C7933",20241,"QIM100E",7,2024,1,"5.3",31
"7211",456885,"3D2BAE3A-23A8-448F-9A56-49DFF826B7DC",20241,"MAT1203",9,2024,1,"4.1",43
"7212",456885,"283947C3-A48F-41BF-B461-B298E91D6DC4",20242,"MAT1620",12,2024,2,NA,1
"7213",456886,"579C9BBB-C41B-452C-B0DB-059F3E9CD9BC",20241,"MAT1610",9,2024,1,"5.3",20
"7214",456886,"BF6B3D24-B053-43B1-9893-3553415075E0",20242,"MAT1620",6,2024,2,NA,1
"7215",456886,"6BE6413A-2513-421B-A3EF-94B24851C2E5",20241,"QIM100E",2,2024,1,"5.5",20
"7216",456886,"324BC4D0-D270-4723-B040-C9C9ECC0EDBF",20241,"MAT1203",3,2024,1,"5.2",14
"7217",456887,"65939D60-D0CA-45A2-9A23-50B1467B1AAE",20241,"MAT1203",14,2024,1,"4.6",24
"7218",456887,"C7CDE80E-DFDE-4B01-9020-A1B3302EF2A6",20242,"MAT1610",5,2024,2,NA,1
"7219",456887,"0DB40BF1-AAEA-40A1-90E2-C12DD8B2DE0D",20241,"MAT1610",20,2024,1,"3.8",43
"7220",456887,"3A539152-A505-4761-BF7F-CDED26ED8EA6",20241,"QIM100E",10,2024,1,"4.7",89
"7221",456888,"A0A1D54D-E711-49F6-85F3-34599F0B16FB",20241,"MAT1203",13,2024,1,"6.8",1
"7222",456888,"376C8A90-1DD0-4D02-A1FB-3B86CAF57F31",20241,"MAT1610",19,2024,1,"6.7",1
"7223",456888,"B09D476B-A164-4917-A46B-4FFE0D61051E",20242,"MAT1620",3,2024,2,NA,1
"7224",456888,"3A539152-A505-4761-BF7F-CDED26ED8EA6",20241,"QIM100E",10,2024,1,"6.4",1
"7225",456889,"2D8F38F1-CCC8-4E70-BE33-55FE1F941215",20241,"MAT1203",4,2024,1,"3.4",51
"7226",456889,"BCEC79CA-F644-4A5F-AE31-6BEA8767F677",20242,"MAT1610",2,2024,2,NA,1
"7227",456889,"96F9338D-D119-4F72-941E-757408A0BFE3",20241,"MAT1610",10,2024,1,"3.7",43
"7228",456889,"4AA6B5D8-9606-4315-B9CD-A3F13D3A1B19",20241,"QIM100E",3,2024,1,"5.1",46
"7229",456889,"253FB311-A502-47E4-9F2D-CF7C838CCD10",20242,"MAT1203",6,2024,2,NA,1
"7230",456890,"875B0F08-63CF-4B38-AEE6-4E3066D29732",20241,"MAT1610",7,2024,1,"4.4",25
"7231",456890,"892BE2B1-0C11-423D-917A-52B2B574C03C",20242,"MAT1620",10,2024,2,NA,1
"7232",456890,"4E2D61C6-072A-4CF1-A35A-7B2E2F3D19A7",20241,"QIM100E",1,2024,1,"4.8",59
"7233",456890,"D986D19D-971A-4A65-8BEC-D6FC27723AEE",20241,"MAT1203",1,2024,1,"4.4",35
"7234",456891,"315A8D7E-6535-4195-A1B6-5B66DB39E3CA",20241,"QIM100E",8,2024,1,"5.3",22
"7235",456891,"92687CB7-2F1D-45CF-A498-C9D3D46B373E",20241,"MAT1203",10,2024,1,"5.1",18
"7236",456891,"3EFBD6A3-240D-4A8B-B368-D74E77F139CA",20242,"MAT1620",1,2024,2,NA,1
"7237",456891,"1E832C18-D7F2-46BA-84CB-F5AEBC2EF6A7",20241,"MAT1610",16,2024,1,"5.1",23
"7238",456892,"3B99D572-3626-45CD-9887-3E00B397D054",20241,"MAT1610",13,2024,1,"4.9",23
"7239",456892,"ABB2D29C-FD36-4D67-AC85-9A0901873AD3",20242,"MAT1620",9,2024,2,NA,1
"7240",456892,"7C815EE5-2904-4C6E-A385-C607C417B9E4",20241,"QIM100E",5,2024,1,"5.1",61
"7241",456892,"874A5FD4-16CD-481A-869E-E279879A011A",20241,"MAT1203",7,2024,1,"4.3",36
"7242",456893,"875B0F08-63CF-4B38-AEE6-4E3066D29732",20241,"MAT1610",7,2024,1,"4.7",17
"7243",456893,"4E2D61C6-072A-4CF1-A35A-7B2E2F3D19A7",20241,"QIM100E",1,2024,1,"5.5",15
"7244",456893,"D986D19D-971A-4A65-8BEC-D6FC27723AEE",20241,"MAT1203",1,2024,1,"4.6",32
"7245",456893,"3EFBD6A3-240D-4A8B-B368-D74E77F139CA",20242,"MAT1620",1,2024,2,NA,1
"7246",456894,"AFBEDEC3-1F35-4642-8D28-1B03EF6212D0",20241,"MAT1610",15,2024,1,"5.1",13
"7247",456894,"713D6C88-7DE1-4ACE-B028-2AF1816C7933",20241,"QIM100E",7,2024,1,"6",6
"7248",456894,"3D2BAE3A-23A8-448F-9A56-49DFF826B7DC",20241,"MAT1203",9,2024,1,"5.1",10
"7249",456894,"C959283A-4916-45CF-BD70-7C1DE4342A21",20242,"MAT1620",8,2024,2,NA,1
"7250",456895,"D2A1F680-9A29-424F-9F09-2960EF8C0367",20241,"MAT1203",12,2024,1,"5.1",17
"7251",456895,"0088F9AE-A9E1-498D-8271-7A66C4BEACDF",20241,"MAT1610",18,2024,1,"4.9",26
"7252",456895,"2D636F28-C4C8-4076-A227-C333BC94AF50",20242,"MAT1620",4,2024,2,NA,1
"7253",456895,"3A539152-A505-4761-BF7F-CDED26ED8EA6",20241,"QIM100E",10,2024,1,"5.4",41
"7254",456896,"579C9BBB-C41B-452C-B0DB-059F3E9CD9BC",20241,"MAT1610",9,2024,1,"4.6",29
"7255",456896,"BF6B3D24-B053-43B1-9893-3553415075E0",20242,"MAT1620",6,2024,2,NA,1
"7256",456896,"6BE6413A-2513-421B-A3EF-94B24851C2E5",20241,"QIM100E",2,2024,1,"4.9",54
"7257",456896,"324BC4D0-D270-4723-B040-C9C9ECC0EDBF",20241,"MAT1203",3,2024,1,"4.1",44
"7258",456897,"A34FF0CA-71E7-41A7-B69A-0B0493D29124",20242,"MAT1610",6,2024,2,NA,1
"7259",456897,"13D7DEB2-B8B4-426E-A96B-15811CC0FB5B",20242,"QIM100E",1,2024,2,NA,1
"7260",456897,"3B99D572-3626-45CD-9887-3E00B397D054",20241,"MAT1610",13,2024,1,"2.5",62
"7261",456897,"7C815EE5-2904-4C6E-A385-C607C417B9E4",20241,"QIM100E",5,2024,1,"3.4",85
"7262",456897,"874A5FD4-16CD-481A-869E-E279879A011A",20241,"MAT1203",7,2024,1,"4.6",23
"7263",456898,"6490DF93-4DE0-4DE6-B991-598F37452363",20241,"MAT1203",2,2024,1,"6.3",2
"7264",456898,"6BE6413A-2513-421B-A3EF-94B24851C2E5",20241,"QIM100E",2,2024,1,"5.7",13
"7265",456898,"C90C10D4-7A22-41AC-A02C-CE4276620B5C",20241,"MAT1610",8,2024,1,"6.3",3
"7266",456898,"9DCAA738-76A6-4659-843B-F9727391F2F4",20242,"MAT1620",5,2024,2,NA,1
"7267",456899,"D2A1F680-9A29-424F-9F09-2960EF8C0367",20241,"MAT1203",12,2024,1,"5.9",4
"7268",456899,"83461A62-7866-42B8-8F27-40E88A3B9E79",20241,"QIM100E",9,2024,1,"6.3",2
"7269",456899,"0088F9AE-A9E1-498D-8271-7A66C4BEACDF",20241,"MAT1610",18,2024,1,"6.6",1
"7270",456899,"E0F10C64-2DDB-421F-B923-B3709FB1C821",20242,"MAT1620",2,2024,2,NA,1
"7271",456900,"2D8F38F1-CCC8-4E70-BE33-55FE1F941215",20241,"MAT1203",4,2024,1,"4.8",24
"7272",456900,"96F9338D-D119-4F72-941E-757408A0BFE3",20241,"MAT1610",10,2024,1,"4",39
"7273",456900,"4AA6B5D8-9606-4315-B9CD-A3F13D3A1B19",20241,"QIM100E",3,2024,1,"4.5",68
"7274",456900,"A9729EAC-3195-4A11-B939-B39DDD32C349",20242,"MAT1620",11,2024,2,NA,1
"7275",456901,"2D8F38F1-CCC8-4E70-BE33-55FE1F941215",20241,"MAT1203",4,2024,1,"4.2",34
"7276",456901,"96F9338D-D119-4F72-941E-757408A0BFE3",20241,"MAT1610",10,2024,1,"4.3",32
"7277",456901,"4AA6B5D8-9606-4315-B9CD-A3F13D3A1B19",20241,"QIM100E",3,2024,1,"5",52
"7278",456901,"3EFBD6A3-240D-4A8B-B368-D74E77F139CA",20242,"MAT1620",1,2024,2,NA,1
"7279",456902,"3D18D219-B367-4C67-9FF9-103369C39E2B",20241,"MAT1203",6,2024,1,"1.3",49
"7280",456902,"6CD2EA44-C094-48E5-A67A-924232142EBB",20241,"MAT1610",12,2024,1,"2.1",51
"7281",456902,"19D76E7D-5F62-47C8-B3A4-DB0CE7F843D1",20241,"QIM100E",4,2024,1,"1.4",89
"7282",456903,"83461A62-7866-42B8-8F27-40E88A3B9E79",20241,"QIM100E",9,2024,1,"5.1",52
"7283",456903,"C959283A-4916-45CF-BD70-7C1DE4342A21",20242,"MAT1620",8,2024,2,NA,1
"7284",456903,"30A43B92-05B0-4C90-952D-7CB1B5D198C5",20241,"MAT1610",17,2024,1,"4.5",24
"7285",456903,"70F1ECBD-54E1-47BC-9FE3-AB434728DCE9",20241,"MAT1203",11,2024,1,"4.5",21
"7286",456904,"D2A1F680-9A29-424F-9F09-2960EF8C0367",20241,"MAT1203",12,2024,1,"4.4",39
"7287",456904,"83461A62-7866-42B8-8F27-40E88A3B9E79",20241,"QIM100E",9,2024,1,"5.2",44
"7288",456904,"892BE2B1-0C11-423D-917A-52B2B574C03C",20242,"MAT1620",10,2024,2,NA,1
"7289",456904,"0088F9AE-A9E1-498D-8271-7A66C4BEACDF",20241,"MAT1610",18,2024,1,"4.3",47
"7290",456905,"579C9BBB-C41B-452C-B0DB-059F3E9CD9BC",20241,"MAT1610",9,2024,1,"5.6",12
"7291",456905,"6BE6413A-2513-421B-A3EF-94B24851C2E5",20241,"QIM100E",2,2024,1,"5.8",10
"7292",456905,"E0F10C64-2DDB-421F-B923-B3709FB1C821",20242,"MAT1620",2,2024,2,NA,1
"7293",456905,"324BC4D0-D270-4723-B040-C9C9ECC0EDBF",20241,"MAT1203",3,2024,1,"5.4",10
"7294",456906,"3D18D219-B367-4C67-9FF9-103369C39E2B",20241,"MAT1203",6,2024,1,"4.8",21
"7295",456906,"6CD2EA44-C094-48E5-A67A-924232142EBB",20241,"MAT1610",12,2024,1,"5.1",21
"7296",456906,"2D636F28-C4C8-4076-A227-C333BC94AF50",20242,"MAT1620",4,2024,2,NA,1
"7297",456906,"7C815EE5-2904-4C6E-A385-C607C417B9E4",20241,"QIM100E",5,2024,1,"5.6",22
"7298",456907,"6BBF394A-9B92-42E1-9BF4-043930822BD1",20241,"MAT1203",8,2024,1,"4.3",29
"7299",456907,"6EE4EC3A-CCAB-46C7-92AA-583FFC7FE2B9",20241,"QIM100E",6,2024,1,"5.4",6
"7300",456907,"2D636F28-C4C8-4076-A227-C333BC94AF50",20242,"MAT1620",4,2024,2,NA,1
"7301",456907,"70E4FB64-785F-4F0E-B17A-F4CAF2A77ED2",20241,"MAT1610",14,2024,1,"4.9",18
"7302",456908,"3B99D572-3626-45CD-9887-3E00B397D054",20241,"MAT1610",13,2024,1,"5.5",13
"7303",456908,"E0F10C64-2DDB-421F-B923-B3709FB1C821",20242,"MAT1620",2,2024,2,NA,1
"7304",456908,"7C815EE5-2904-4C6E-A385-C607C417B9E4",20241,"QIM100E",5,2024,1,"5.6",22
"7305",456908,"874A5FD4-16CD-481A-869E-E279879A011A",20241,"MAT1203",7,2024,1,"5.5",9
"7306",456909,"2D8F38F1-CCC8-4E70-BE33-55FE1F941215",20241,"MAT1203",4,2024,1,"2.5",57
"7307",456909,"96F9338D-D119-4F72-941E-757408A0BFE3",20241,"MAT1610",10,2024,1,"2.4",54
"7308",456909,"4AA6B5D8-9606-4315-B9CD-A3F13D3A1B19",20241,"QIM100E",3,2024,1,"3.6",76
"7309",456910,"F347612A-5577-4455-9E97-2CD2EA57D6BD",20242,"MAT1203",1,2024,2,NA,1
"7310",456910,"892BE2B1-0C11-423D-917A-52B2B574C03C",20242,"MAT1620",10,2024,2,NA,1
"7311",456910,"315A8D7E-6535-4195-A1B6-5B66DB39E3CA",20241,"QIM100E",8,2024,1,"5",46
"7312",456910,"92687CB7-2F1D-45CF-A498-C9D3D46B373E",20241,"MAT1203",10,2024,1,"3.7",66
"7313",456910,"1E832C18-D7F2-46BA-84CB-F5AEBC2EF6A7",20241,"MAT1610",16,2024,1,"5",26
"7314",456911,"6490DF93-4DE0-4DE6-B991-598F37452363",20241,"MAT1203",2,2024,1,"5.2",11
"7315",456911,"6BE6413A-2513-421B-A3EF-94B24851C2E5",20241,"QIM100E",2,2024,1,"5.9",8
"7316",456911,"2D636F28-C4C8-4076-A227-C333BC94AF50",20242,"MAT1620",4,2024,2,NA,1
"7317",456911,"C90C10D4-7A22-41AC-A02C-CE4276620B5C",20241,"MAT1610",8,2024,1,"5.1",17
"7318",456912,"875B0F08-63CF-4B38-AEE6-4E3066D29732",20241,"MAT1610",7,2024,1,"5.6",4
"7319",456912,"4E2D61C6-072A-4CF1-A35A-7B2E2F3D19A7",20241,"QIM100E",1,2024,1,"5.4",22
"7320",456912,"D986D19D-971A-4A65-8BEC-D6FC27723AEE",20241,"MAT1203",1,2024,1,"5.4",8
"7321",456912,"9DCAA738-76A6-4659-843B-F9727391F2F4",20242,"MAT1620",5,2024,2,NA,1
"7322",456913,"A34FF0CA-71E7-41A7-B69A-0B0493D29124",20242,"MAT1610",6,2024,2,NA,1
"7323",456913,"13D7DEB2-B8B4-426E-A96B-15811CC0FB5B",20242,"QIM100E",1,2024,2,NA,1
"7324",456913,"D2A1F680-9A29-424F-9F09-2960EF8C0367",20241,"MAT1203",12,2024,1,"3.3",57
"7325",456913,"83461A62-7866-42B8-8F27-40E88A3B9E79",20241,"QIM100E",9,2024,1,"3.1",87
"7326",456913,"0088F9AE-A9E1-498D-8271-7A66C4BEACDF",20241,"MAT1610",18,2024,1,"3.9",55
"7327",456914,"579C9BBB-C41B-452C-B0DB-059F3E9CD9BC",20241,"MAT1610",9,2024,1,"5.9",6
"7328",456914,"892BE2B1-0C11-423D-917A-52B2B574C03C",20242,"MAT1620",10,2024,2,NA,1
"7329",456914,"6BE6413A-2513-421B-A3EF-94B24851C2E5",20241,"QIM100E",2,2024,1,"5.2",33
"7330",456914,"324BC4D0-D270-4723-B040-C9C9ECC0EDBF",20241,"MAT1203",3,2024,1,"4.8",22
"7331",456915,"B09D476B-A164-4917-A46B-4FFE0D61051E",20242,"MAT1620",3,2024,2,NA,1
"7332",456915,"2D8F38F1-CCC8-4E70-BE33-55FE1F941215",20241,"MAT1203",4,2024,1,"4.6",27
"7333",456915,"96F9338D-D119-4F72-941E-757408A0BFE3",20241,"MAT1610",10,2024,1,"4.2",34
"7334",456915,"4AA6B5D8-9606-4315-B9CD-A3F13D3A1B19",20241,"QIM100E",3,2024,1,"4.8",59
"7335",456916,"D2A1F680-9A29-424F-9F09-2960EF8C0367",20241,"MAT1203",12,2024,1,"4.3",42
"7336",456916,"83461A62-7866-42B8-8F27-40E88A3B9E79",20241,"QIM100E",9,2024,1,"5.2",44
"7337",456916,"0088F9AE-A9E1-498D-8271-7A66C4BEACDF",20241,"MAT1610",18,2024,1,"4.8",31
"7338",456916,"9DCAA738-76A6-4659-843B-F9727391F2F4",20242,"MAT1620",5,2024,2,NA,1
"7339",456917,"713D6C88-7DE1-4ACE-B028-2AF1816C7933",20241,"QIM100E",7,2024,1,"5.6",16
"7340",456917,"ABB2D29C-FD36-4D67-AC85-9A0901873AD3",20242,"MAT1620",9,2024,2,NA,1
"7341",456917,"92687CB7-2F1D-45CF-A498-C9D3D46B373E",20241,"MAT1203",10,2024,1,"5.2",15
"7342",456917,"1E832C18-D7F2-46BA-84CB-F5AEBC2EF6A7",20241,"MAT1610",16,2024,1,"4.7",37
"7343",456918,"AFBEDEC3-1F35-4642-8D28-1B03EF6212D0",20241,"MAT1610",15,2024,1,"4.6",27
"7344",456918,"713D6C88-7DE1-4ACE-B028-2AF1816C7933",20241,"QIM100E",7,2024,1,"5.2",38
"7345",456918,"3D2BAE3A-23A8-448F-9A56-49DFF826B7DC",20241,"MAT1203",9,2024,1,"4.4",28
"7346",456918,"E0F10C64-2DDB-421F-B923-B3709FB1C821",20242,"MAT1620",2,2024,2,NA,1
"7347",456919,"A0A1D54D-E711-49F6-85F3-34599F0B16FB",20241,"MAT1203",13,2024,1,"4.4",37
"7348",456919,"BF6B3D24-B053-43B1-9893-3553415075E0",20242,"MAT1620",6,2024,2,NA,1
"7349",456919,"376C8A90-1DD0-4D02-A1FB-3B86CAF57F31",20241,"MAT1610",19,2024,1,"4.9",24
"7350",456919,"3A539152-A505-4761-BF7F-CDED26ED8EA6",20241,"QIM100E",10,2024,1,"5.3",47
"7351",456920,"2D8F38F1-CCC8-4E70-BE33-55FE1F941215",20241,"MAT1203",4,2024,1,"5.4",13
"7352",456920,"96F9338D-D119-4F72-941E-757408A0BFE3",20241,"MAT1610",10,2024,1,"5.6",8
"7353",456920,"4AA6B5D8-9606-4315-B9CD-A3F13D3A1B19",20241,"QIM100E",3,2024,1,"5.9",6
"7354",456920,"E0F10C64-2DDB-421F-B923-B3709FB1C821",20242,"MAT1620",2,2024,2,NA,1
"7355",456921,"AFBEDEC3-1F35-4642-8D28-1B03EF6212D0",20241,"MAT1610",15,2024,1,"4.5",34
"7356",456921,"713D6C88-7DE1-4ACE-B028-2AF1816C7933",20241,"QIM100E",7,2024,1,"5.1",46
"7357",456921,"3D2BAE3A-23A8-448F-9A56-49DFF826B7DC",20241,"MAT1203",9,2024,1,"4",47
"7358",456921,"C959283A-4916-45CF-BD70-7C1DE4342A21",20242,"MAT1620",8,2024,2,NA,1
"7359",456922,"3B99D572-3626-45CD-9887-3E00B397D054",20241,"MAT1610",13,2024,1,"4.6",33
"7360",456922,"A9729EAC-3195-4A11-B939-B39DDD32C349",20242,"MAT1620",11,2024,2,NA,1
"7361",456922,"7C815EE5-2904-4C6E-A385-C607C417B9E4",20241,"QIM100E",5,2024,1,"5.6",22
"7362",456922,"874A5FD4-16CD-481A-869E-E279879A011A",20241,"MAT1203",7,2024,1,"4.2",42
"7363",456923,"579C9BBB-C41B-452C-B0DB-059F3E9CD9BC",20241,"MAT1610",9,2024,1,"4.8",26
"7364",456923,"6BE6413A-2513-421B-A3EF-94B24851C2E5",20241,"QIM100E",2,2024,1,"5.1",45
"7365",456923,"324BC4D0-D270-4723-B040-C9C9ECC0EDBF",20241,"MAT1203",3,2024,1,"5.1",15
"7366",456923,"9DCAA738-76A6-4659-843B-F9727391F2F4",20242,"MAT1620",5,2024,2,NA,1
"7367",456924,"65939D60-D0CA-45A2-9A23-50B1467B1AAE",20241,"MAT1203",14,2024,1,"4.6",24
"7368",456924,"0DB40BF1-AAEA-40A1-90E2-C12DD8B2DE0D",20241,"MAT1610",20,2024,1,"4.6",29
"7369",456924,"2D636F28-C4C8-4076-A227-C333BC94AF50",20242,"MAT1620",4,2024,2,NA,1
"7370",456924,"3A539152-A505-4761-BF7F-CDED26ED8EA6",20241,"QIM100E",10,2024,1,"5",77
"7371",456925,"A0A1D54D-E711-49F6-85F3-34599F0B16FB",20241,"MAT1203",13,2024,1,"4.5",34
"7372",456925,"376C8A90-1DD0-4D02-A1FB-3B86CAF57F31",20241,"MAT1610",19,2024,1,"4.7",26
"7373",456925,"86C7C26C-7ED2-4F05-990D-8EA5EA83445C",20242,"MAT1620",7,2024,2,NA,1
"7374",456925,"3A539152-A505-4761-BF7F-CDED26ED8EA6",20241,"QIM100E",10,2024,1,"5.1",70
"7375",456926,"6490DF93-4DE0-4DE6-B991-598F37452363",20241,"MAT1203",2,2024,1,"6",4
"7376",456926,"4E2D61C6-072A-4CF1-A35A-7B2E2F3D19A7",20241,"QIM100E",1,2024,1,"6.5",1
"7377",456926,"86C7C26C-7ED2-4F05-990D-8EA5EA83445C",20242,"MAT1620",7,2024,2,NA,1
"7378",456926,"C90C10D4-7A22-41AC-A02C-CE4276620B5C",20241,"MAT1610",8,2024,1,"6.4",2
"7379",456927,"875B0F08-63CF-4B38-AEE6-4E3066D29732",20241,"MAT1610",7,2024,1,"4",33
"7380",456927,"4E2D61C6-072A-4CF1-A35A-7B2E2F3D19A7",20241,"QIM100E",1,2024,1,"4.9",55
"7381",456927,"C959283A-4916-45CF-BD70-7C1DE4342A21",20242,"MAT1620",8,2024,2,NA,1
"7382",456927,"D986D19D-971A-4A65-8BEC-D6FC27723AEE",20241,"MAT1203",1,2024,1,"4.4",35
"7383",456928,"1FF97DA3-07A0-4AEE-A95F-19B1D9A12AB7",20241,"MAT1203",5,2024,1,"4.4",26
"7384",456928,"892BE2B1-0C11-423D-917A-52B2B574C03C",20242,"MAT1620",10,2024,2,NA,1
"7385",456928,"F2795226-1C3A-41F6-A4D8-8F96812A7AB8",20241,"MAT1610",11,2024,1,"4.9",17
"7386",456928,"19D76E7D-5F62-47C8-B3A4-DB0CE7F843D1",20241,"QIM100E",4,2024,1,"5.4",34
"7387",456929,"1FF97DA3-07A0-4AEE-A95F-19B1D9A12AB7",20241,"MAT1203",5,2024,1,"3.8",43
"7388",456929,"F2795226-1C3A-41F6-A4D8-8F96812A7AB8",20241,"MAT1610",11,2024,1,"4.9",17
"7389",456929,"253FB311-A502-47E4-9F2D-CF7C838CCD10",20242,"MAT1203",6,2024,2,NA,1
"7390",456929,"3EFBD6A3-240D-4A8B-B368-D74E77F139CA",20242,"MAT1620",1,2024,2,NA,1
"7391",456929,"19D76E7D-5F62-47C8-B3A4-DB0CE7F843D1",20241,"QIM100E",4,2024,1,"5",51
"7392",456930,"1FF97DA3-07A0-4AEE-A95F-19B1D9A12AB7",20241,"MAT1203",5,2024,1,"6.7",2
"7393",456930,"F2795226-1C3A-41F6-A4D8-8F96812A7AB8",20241,"MAT1610",11,2024,1,"5.3",12
"7394",456930,"2D636F28-C4C8-4076-A227-C333BC94AF50",20242,"MAT1620",4,2024,2,NA,1
"7395",456930,"19D76E7D-5F62-47C8-B3A4-DB0CE7F843D1",20241,"QIM100E",4,2024,1,"5.5",27
"7396",456931,"579C9BBB-C41B-452C-B0DB-059F3E9CD9BC",20241,"MAT1610",9,2024,1,"5.7",9
"7397",456931,"86C7C26C-7ED2-4F05-990D-8EA5EA83445C",20242,"MAT1620",7,2024,2,NA,1
"7398",456931,"4AA6B5D8-9606-4315-B9CD-A3F13D3A1B19",20241,"QIM100E",3,2024,1,"5.9",6
"7399",456931,"324BC4D0-D270-4723-B040-C9C9ECC0EDBF",20241,"MAT1203",3,2024,1,"5.1",15
"7400",456932,"875B0F08-63CF-4B38-AEE6-4E3066D29732",20241,"MAT1610",7,2024,1,"5.8",3
"7401",456932,"4E2D61C6-072A-4CF1-A35A-7B2E2F3D19A7",20241,"QIM100E",1,2024,1,"6.2",3
"7402",456932,"E0F10C64-2DDB-421F-B923-B3709FB1C821",20242,"MAT1620",2,2024,2,NA,1
"7403",456932,"D986D19D-971A-4A65-8BEC-D6FC27723AEE",20241,"MAT1203",1,2024,1,"5.7",4
"7404",456933,"D2A1F680-9A29-424F-9F09-2960EF8C0367",20241,"MAT1203",12,2024,1,"4.1",51
"7405",456933,"83461A62-7866-42B8-8F27-40E88A3B9E79",20241,"QIM100E",9,2024,1,"4.8",71
"7406",456933,"0088F9AE-A9E1-498D-8271-7A66C4BEACDF",20241,"MAT1610",18,2024,1,"4.1",53
"7407",456933,"3EFBD6A3-240D-4A8B-B368-D74E77F139CA",20242,"MAT1620",1,2024,2,NA,1
"7408",456934,"315A8D7E-6535-4195-A1B6-5B66DB39E3CA",20241,"QIM100E",8,2024,1,"5.1",39
"7409",456934,"86C7C26C-7ED2-4F05-990D-8EA5EA83445C",20242,"MAT1620",7,2024,2,NA,1
"7410",456934,"92687CB7-2F1D-45CF-A498-C9D3D46B373E",20241,"MAT1203",10,2024,1,"4.5",45
"7411",456934,"1E832C18-D7F2-46BA-84CB-F5AEBC2EF6A7",20241,"MAT1610",16,2024,1,"5.2",20
"7412",456935,"BF6B3D24-B053-43B1-9893-3553415075E0",20242,"MAT1620",6,2024,2,NA,1
"7413",456935,"65939D60-D0CA-45A2-9A23-50B1467B1AAE",20241,"MAT1203",14,2024,1,"5.3",8
"7414",456935,"0DB40BF1-AAEA-40A1-90E2-C12DD8B2DE0D",20241,"MAT1610",20,2024,1,"5.4",9
"7415",456935,"3A539152-A505-4761-BF7F-CDED26ED8EA6",20241,"QIM100E",10,2024,1,"5.3",47
"7416",456936,"6490DF93-4DE0-4DE6-B991-598F37452363",20241,"MAT1203",2,2024,1,"4.5",32
"7417",456936,"C959283A-4916-45CF-BD70-7C1DE4342A21",20242,"MAT1620",8,2024,2,NA,1
"7418",456936,"6BE6413A-2513-421B-A3EF-94B24851C2E5",20241,"QIM100E",2,2024,1,"5.2",33
"7419",456936,"C90C10D4-7A22-41AC-A02C-CE4276620B5C",20241,"MAT1610",8,2024,1,"4.9",21
"7420",456937,"6BBF394A-9B92-42E1-9BF4-043930822BD1",20241,"MAT1203",8,2024,1,"4.5",23
"7421",456937,"C959283A-4916-45CF-BD70-7C1DE4342A21",20242,"MAT1620",8,2024,2,NA,1
"7422",456937,"7C815EE5-2904-4C6E-A385-C607C417B9E4",20241,"QIM100E",5,2024,1,"5.4",37
"7423",456937,"70E4FB64-785F-4F0E-B17A-F4CAF2A77ED2",20241,"MAT1610",14,2024,1,"4.4",26
"7424",456938,"579C9BBB-C41B-452C-B0DB-059F3E9CD9BC",20241,"MAT1610",9,2024,1,"3.9",49
"7425",456938,"E3157044-845F-41E3-9222-5090FDC5A164",20242,"MAT1203",4,2024,2,NA,1
"7426",456938,"BCEC79CA-F644-4A5F-AE31-6BEA8767F677",20242,"MAT1610",2,2024,2,NA,1
